Features,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,Litter,peat,peat_litter,ms_level,BNC,Bog_T0,III_Bog_N1,III_Bog_N2,II_Bog_N1,II_Bog_N2,I_Bog_N1,I_Bog_N2
FT2794,693.712065896607,693.711954613401,693.712147335105,596.719697433617,596.262313318341,597.735844887404,4,0,0,4,1,4744.95611388965,7574.05396259416,224915.030790078,288711.821190374,693015.094179566,245290.435061134,831521.62361455,1280993.09405639
FT2795,694.214067706704,694.213971282571,694.21415685735,165.059102202548,163.688566731494,165.456870420975,6,0,0,6,1,170350.864424932,255918.020476212,1239788.30821763,2026143.39046719,2680754.52097335,1476417.41166276,2526434.52328516,2855148.39287744
FT2796,694.20811269317,694.20811269317,694.20811269317,1632.061501304,1632.061501304,1632.061501304,1,1,0,0,1,219506.29873047,0,0,0,0,0,7074.7314314365,14318.528092496
FT2797,695.147945130668,695.147945130668,695.147945130668,1533.74036042718,1533.74036042718,1533.74036042718,1,1,0,0,1,162351.798967634,0,0,0,0,1422.50364876509,0,6184.53727436603
FT2798,695.219587441884,695.189956818147,695.226436826294,117.352254241597,113.647088535667,166.721324957571,9,1,1,4,1,249918.703627648,1119186.4098682,104493.636037191,5170.8532919596,0,1595281.66646777,984170.671065971,1107340.98665084
FT2799,695.264042521974,695.26401695797,695.264213394226,686.905093658412,684.373812095916,690.198142009632,4,1,1,2,1,892368.240826516,140964.113813458,262995.53028111,188569.338282534,144357.242373412,183147.986216091,159145.097198131,196986.100697921
FT2800,695.405875455259,695.405875455259,695.405875455259,2460.83115239684,2460.83115239684,2460.83115239684,1,1,0,0,1,407897.357104496,0,13146.8636959602,2984.30554792994,24607.7705777387,39755.034448661,118048.182575945,156954.851228753
FT2801,695.438898159012,695.438728515385,695.439350927197,2173.74945098026,2131.29415912585,2241.37941930903,4,1,0,0,1,3530977.468023,20638.6123911407,220114.318399409,89643.6450253175,36463.4891800732,106583.553482865,173601.007402434,186495.150795593
FT2802,695.496113435261,695.496113435261,695.496113435261,3056.43582966171,3056.43582966171,3056.43582966171,1,1,0,0,1,205627.443475061,11769.3837799465,25425.999268087,8361.24219212017,1628.41030562989,7118.49517079546,5638.90697471362,10338.22212628
FT2803,696.193326266054,696.193326266054,696.193326266054,114.706886679883,114.706886679883,114.706886679883,1,0,1,0,1,66833.5265954218,181411.128078662,78023.9279390976,81966.1929493159,106918.576183435,260762.44358333,41682.8340334439,101406.407086838
FT2804,697.205559607898,697.201068299016,697.20581177248,109.460253628663,107.273940904673,145.006112024064,8,1,1,6,1,997750.806853306,2129937.60390045,679200.408785644,886612.600257282,1204912.29156504,1266057.07589136,1307691.40722419,1253190.87453596
FT2805,697.17604634534,697.16317663309,697.220839262137,906.176980900646,889.470878539069,938.798357258788,3,0,1,1,1,0,376867.809983481,16299.081663493,5305.26275691587,5253.46096699214,8794938.17961981,5236.68108916418,9713.36254413325
FT2806,697.408346649872,697.408346649872,697.408346649872,3145.78428098626,3145.78428098626,3145.78428098626,1,1,0,0,1,302536.829314903,2041.31596601669,18823.5525792099,13735.1787616703,7270.69123004886,10982.7619546307,9835.05087239315,21744.1538346587
FT2807,697.430657516326,697.407329835412,697.431048687269,2752.02044898919,2696.88836164539,2755.38472226724,12,1,1,6,1,141641.15805542,395888.579472659,208508.677654474,331276.866279295,1470053.49234377,889320.792923925,703947.828177589,667811.907886672
FT2808,697.391590020822,697.361286181361,697.421690387252,2464.93895331463,2443.24904004906,2467.48963123118,4,1,0,2,1,418079.958088732,0,0,0,0,0,475986.5951914,216829.843537906
FT2809,697.451026313758,697.45083603307,697.454501674307,2233.95468344087,2188.63173548684,2234.51949862998,3,1,0,1,1,6579307.34156259,197442.112236914,872964.733878982,336335.353642699,95575.0946851725,371474.903333577,589055.236672942,804382.189729098
FT2810,697.450378324966,697.450214728067,697.450541921864,2144.15572952236,2131.29415912585,2157.01729991886,2,1,0,0,1,9534601.36499996,0,20097.4873674741,0,0,0,0,0
FT2811,697.542380934879,697.542380934879,697.542380934879,3002.99643045688,3002.99643045688,3002.99643045688,1,1,0,0,1,439783.40696149,1284.98853970046,35011.662852717,7616.99671756003,1442.33352893321,5354.86473862765,0,24262.4558090564
FT2812,698.208780816337,698.208619006512,698.209029415778,109.32809238494,108.058419335504,113.217235545996,4,0,1,3,1,15164.8035980378,374141.934146676,119135.30224469,142394.198777332,213729.952619922,119076.564336145,208995.170339774,99655.0208417967
FT2813,698.188264152951,698.166509963775,698.28862948185,984.524752513583,889.470878539069,1029.77675831534,6,1,0,1,1,131151.487165406,0,5598.82682024315,0,0,2700992.31833383,0,7543.73006224618
FT2814,698.166565263197,698.166415360187,698.173664101404,1107.78606090488,1085.08265527926,1172.80238288979,3,1,0,1,1,625706.75685974,6055.8621638103,5455.29726923056,17831.8533274839,0,590651.628890728,0,0
FT2815,698.444084815501,698.424599414925,698.462520739848,2463.94257996455,2441.64072623779,2519.81864553474,12,0,1,5,1,0,123441.79315848,0,443195.145314634,2450363.66054762,2150194.04665665,1779969.90709293,966621.545117201
FT2816,698.433815088739,698.433739892809,698.433953830234,2752.02044898919,2718.02608480331,2753.88582182808,6,0,1,3,1,0,151630.251050721,91860.6605217059,148512.543715641,564460.511878012,292128.975797849,195813.652416281,237456.038072928
FT2817,698.458725121225,698.458393759068,698.458749202795,2188.63173548684,2157.01729991886,2233.95468344087,3,1,0,0,1,3833863.28109374,3235.42023661254,167024.352607388,14560.4050434201,0,19978.9146197949,94660.5452427087,106150.341657503
FT2818,698.436082050446,698.436082050446,698.436082050446,1544.37238276262,1544.37238276262,1544.37238276262,1,1,0,0,1,2165648.69833985,0,4808.45481510312,0,0,7160.51354797876,0,0
FT2819,699.157908986685,699.15785873071,699.15930797951,1239.96314390668,1178.80365892776,1243.77675183753,9,1,1,6,1,623291.932949829,17342711.9364258,4789934.69980957,4041252.63911762,6062016.26586132,4436741.99922221,2454169.19867467,3120601.639375
FT2820,699.163751925513,699.116698946253,699.221448740217,109.708481055411,107.394955787298,173.88676319891,13,1,1,5,1,842872.018782438,626527.117993977,604816.169942461,554966.735843647,114098.836486784,417969.570895898,1877468.73211607,287385.358191827
FT2821,699.168099538385,699.157938340377,699.226566442186,1013.32351175645,950.327356708416,1085.08265527926,4,1,0,2,1,1145320.58623786,4213.03671863994,1243644.77195591,6923.96167839166,1373094.56564836,134822.606759678,8985.30031447269,5625.25451602368
FT2822,699.190196329684,699.179275875156,699.244230078534,1208.38336094656,1176.85151104232,1245.07091417971,7,1,0,3,1,781849.432699112,207851.039804483,757894.731341757,987021.518013096,1326896.34655705,5723206.95643319,1015208.45220515,1763168.8163324
FT2823,699.381861618902,699.381700630649,699.384794467858,2886.75096589168,2832.63399642386,2892.77672943999,6,1,0,3,1,4907000.22414809,76697.152823875,262878.86828125,116017.224671533,98947.9659838865,242101.829978881,160262.085543127,269002.206664478
FT2824,699.418269419022,699.418269419022,699.418269419022,2072.60501857983,2072.60501857983,2072.60501857983,1,1,0,0,1,165205.221254883,0,0,0,0,0,0,0
FT2825,699.378458711461,699.378458711461,699.378458711461,2457.49076990754,2457.49076990754,2457.49076990754,1,1,0,0,1,860720.201908486,0,2928.89305840451,0,1279.79776659215,5067.72286561229,7892.54245929448,9806.85096671407
FT2826,699.409966593428,699.409966593428,699.409966593428,2244.92111870202,2244.92111870202,2244.92111870202,1,1,0,0,1,100061.133980471,4755.5873355157,16200.9305960458,0,0,0,6253.43914254467,4990.27192789935
FT2827,699.425419546131,699.425419546131,699.425419546131,2364.09923550585,2364.09923550585,2364.09923550585,1,1,0,0,1,156274.156569605,0,0,0,0,0,0,0
FT2828,699.48516445092,699.48516445092,699.48516445092,3286.35639955282,3286.35639955282,3286.35639955282,1,1,0,0,1,931872.743962082,19110.5894712197,31130.8762171076,10193.4316698813,22142.748401112,17284.0218353383,14057.8567952267,21121.5146657809
FT2829,699.429174939797,699.425631557719,699.429304799118,2518.87526253377,2515.33064015727,2537.92083513042,4,1,0,3,1,248249.288408202,53242.5012723136,42910.8622849314,78146.2270996795,876634.00970021,265442.498626295,664633.9873011,345152.230109677
FT2830,699.4656618683,699.4656618683,699.4656618683,2230.34954493266,2230.34954493266,2230.34954493266,1,1,0,0,1,6037986.98923139,113342.977835382,794994.561280921,206688.521856037,76777.8742066338,286337.648337374,402497.161206009,432853.15653257
FT2831,700.161486320501,700.161443223524,700.162811643273,1241.07749389083,1236.90364870213,1241.89170419633,7,0,1,6,1,7947.07931405051,5836671.92624997,1653441.74872559,1472409.5161875,2119113.50516358,1613844.08003125,750872.95273137,1066200.53625
FT2832,700.262581981343,700.262581981343,700.262581981343,1826.97546771407,1826.97546771407,1826.97546771407,1,1,0,0,1,163328.925386284,0,6565.72834729264,0,0,0,0,0
FT2833,700.230162040856,700.230162040856,700.230162040856,950.327356708416,950.327356708416,950.327356708416,1,1,0,0,1,312064.691601237,0,0,0,0,43194.7390096235,5611.27646059359,6846.27351715751
FT2834,700.385310343742,700.385310343742,700.385310343742,2892.77672943999,2892.77672943999,2892.77672943999,1,1,0,0,1,1771137.96444838,21988.1813214094,98529.4403478003,33328.6203379953,25550.1191047614,88437.1628390568,51186.7032105884,97172.6288092689
FT2835,700.381466519401,700.381466519401,700.381466519401,2457.49076990754,2457.49076990754,2457.49076990754,1,1,0,0,1,198385.650096441,0,0,0,0,0,0,0
FT2836,700.474193865356,700.474193865356,700.474193865356,2230.34954493266,2230.34954493266,2230.34954493266,1,1,0,0,1,3273661.61697834,58740.2993035501,453465.791423013,112142.658769273,37704.5246157068,158626.778495679,236734.874076523,263952.626610667
FT2837,700.610691172843,700.476373403987,700.610741424302,2936.31485315832,2898.68382864056,2986.21105817265,5,1,0,1,1,914194.247183962,0,92689.9776107809,165269.780581527,0,859817.626528812,224604.785695755,117130.246476165
FT2838,700.610878655547,700.501557086789,700.610986394368,3060.53511172984,3017.56166271889,3072.98623571633,4,1,0,1,1,299624.188754879,0,207872.371589473,325735.403498317,4147.99198342448,1082306.39057735,446946.883062231,275524.385558445
FT2839,700.71368633881,700.71368633881,700.71368633881,64.872470984916,64.872470984916,64.872470984916,1,1,0,0,1,1645903.63538472,10474.7466381995,301339.847398635,334234.270957051,17826.8130571009,72059.6592129042,26853.2067595858,49783.7944415855
FT2840,701.166200517358,701.165262082004,701.167239047186,887.047265684267,841.992281702665,947.347085689164,8,0,1,1,1,10820.0907840425,1342520.25426162,17686.0558580711,10191.3164640456,6343989.01612203,33367.7142394363,14999.9296290336,45478.6155721377
FT2841,701.168684421863,701.165525831441,701.170245417152,1014.76758116175,963.613520577556,1082.38943979244,9,0,1,4,1,12704.0606923074,2842898.92979936,2417241.87115724,3310704.01532121,5305074.87131684,39840.884050174,55650.0230119091,1856481.26742643
FT2842,701.18610822974,701.185910840503,701.192431351149,120.754813277103,118.970930694436,206.790927564641,11,1,1,6,1,16865400.1553929,2600024.52178385,5143236.39022963,4027903.63059153,6725187.05651061,4824894.74487432,5618894.60971244,6080081.0355409
FT2843,701.174511780933,701.170505133566,701.176173621246,692.055351648145,656.916462509704,698.167940838467,3,0,1,2,1,525836.975770302,3370085.32764231,6087992.92757478,6795373.53815022,12764328.3046831,6686013.97605379,9468905.311645,7788893.01936024
FT2844,701.174734067198,701.174734067198,701.174734067198,1709.59625331039,1709.59625331039,1709.59625331039,1,1,0,0,1,4238497.08092265,56134.6350091564,47197.4097616251,43918.1509178427,98487.5253599676,67532.300436166,72695.1064129311,146542.288806036
FT2845,701.174119460047,701.174119460047,701.174119460047,1644.04600889066,1644.04600889066,1644.04600889066,1,1,0,0,1,3613415.18722163,114136.814772276,85598.9057287089,134387.072932165,120745.080057181,261513.558904614,130337.429813122,114140.437595412
FT2846,701.389263292938,701.304040064118,701.39084178472,2473.77145360826,2471.18207286986,2506.26922008531,11,0,1,6,1,90474.6204045831,493995.648197215,417586.340063077,523353.535323494,938822.670372596,506404.209573596,628244.180685092,596174.960991767
FT2847,701.194926500884,701.188508071513,701.19690557724,1020.64399212203,1018.2288081468,1109.52542560585,9,0,1,6,1,389065.345354307,1588153.16393355,3437092.24878417,5055379.87505139,6829439.63993834,4035369.87816017,5778728.4303646,6541978.49430821
FT2848,701.194932132085,701.190784540412,701.197761659883,952.967488482123,951.691281734057,957.323192849727,7,0,1,6,1,240460.439513438,648337.002205729,1730249.79538281,2900329.78907226,3390651.03361302,1849037.48037454,4466289.09570089,3635979.54917474
FT2849,701.388342247327,701.388342247327,701.388342247327,2892.77672943999,2892.77672943999,2892.77672943999,1,1,0,0,1,292245.030023049,0,12034.3987972931,0,2388.13433088175,8423.0862152572,12301.4233006536,12295.1812096778
FT2850,701.353058612604,701.353058612604,701.353058612604,2967.81068725419,2967.81068725419,2967.81068725419,1,1,0,0,1,257146.935795458,4422.88040509596,37223.1857751077,31069.2027958278,14424.7473284711,43954.9826014604,25986.9723653644,28808.1501937209
FT2851,701.426261759122,701.426242776059,701.426379220436,3299.02009139131,3297.59451584602,3300.12162012967,3,0,0,3,1,23379.6499224024,94581.4733175962,165758.72286693,203475.43086238,228226.861207767,251565.449424525,138962.837229075,469392.830681515
FT2852,701.485894901421,701.485894901421,701.485894901421,3067.00338120852,3067.00338120852,3067.00338120852,1,1,0,0,1,1749471.86733016,16759.9316309274,103661.393722521,66604.3884758668,34734.5557132429,65415.2292171647,75182.0351222374,98207.7758318119
FT2853,701.479989741625,701.479989741625,701.479989741625,2936.31485315832,2936.31485315832,2936.31485315832,1,1,0,0,1,392763.640820515,0,2336.21021980066,0,0,1615.94472879552,0,0
FT2854,702.196045688035,702.195644512255,702.215985089646,121.79367892587,118.970930694436,184.089135354801,10,1,0,5,1,4347646.17304241,262792.046555905,883515.679779687,838977.761616887,704090.147049799,1289225.22788281,1322980.4061303,1169446.81047103
FT2855,702.197960407313,702.176764506401,702.198785561878,1019.54163546136,953.383944608375,1102.45692508021,9,1,1,6,1,500191.256174317,902694.10808594,1002916.7868011,1387439.07792989,1892328.55404688,1222207.86787923,1763120.37560687,1722757.08003906
FT2856,702.177969492999,702.177969492999,702.177969492999,1710.74085228671,1710.74085228671,1710.74085228671,1,1,0,0,1,1555523.83965213,5802.84342636556,0,0,13331.8954046149,20024.7052725028,18647.4840831914,12796.7846107611
FT2857,702.178266086616,702.178266086616,702.178266086616,1644.04600889066,1644.04600889066,1644.04600889066,1,1,0,0,1,1294737.00387573,22463.7923293255,18758.7803213989,20930.2489909293,20922.3148406448,50737.6991781594,0,15014.5704938839
FT2858,702.252910105136,702.252910105136,702.252910105136,1430.95495831558,1430.95495831558,1430.95495831558,1,1,0,0,1,312921.535354815,0,12745.277823952,0,13109.9337574859,32035.4527359128,42942.661063018,0
FT2859,702.392626390447,702.392576348392,702.39273440395,2472.86162232809,2471.28920342836,2473.90620560657,4,0,1,3,1,23092.8159228988,104607.121718747,135199.38995858,139800.79084554,325594.538452148,153436.982104774,186530.646192908,184935.563744304
FT2860,702.489559497146,702.489559497146,702.489559497146,3065.87743582145,3065.87743582145,3065.87743582145,1,1,0,0,1,542449.545576166,0,28886.4714583224,12477.953870864,5934.49971770855,12108.0264136797,20668.0070393155,24693.1947393485
FT2861,702.605324867953,702.605324867953,702.605324867953,2971.72352501174,2971.72352501174,2971.72352501174,1,1,0,0,1,494653.309289073,0,0,0,0,0,0,0
FT2862,702.717487436626,702.717487436626,702.717487436626,145.006112024064,145.006112024064,145.006112024064,1,1,0,0,1,2214273.79512995,326800.329207421,255203.811652408,230992.26130787,160749.957231994,602590.739513766,656274.323422206,247487.797386872
FT2863,703.099056512538,703.098910513586,703.102958890446,1091.15761762771,1090.36165202078,1092.55313685093,7,1,1,5,1,1204393.91951465,1974466.3252832,1406095.17425081,700985.90625824,303166.805065431,439041.809376954,416324.25655376,223294.636236572
FT2864,703.152522154331,703.152456908829,703.152565512461,887.901993601224,851.604978291726,939.820362009234,3,0,1,0,1,343726.099533623,1280878.38710691,405888.083776106,361305.651094205,496601.659699181,440053.658654938,316668.444975709,310123.305710767
FT2865,703.191990195696,703.166430498703,703.218510552853,120.784312183159,109.319921846606,145.006112024064,13,1,1,6,1,5995217.4222115,1006156.82574184,2067677.8952926,2262113.55496615,3393384.76290669,2816929.00882919,3980544.87822833,7131854.38246181
FT2866,703.18518137603,703.180426264096,703.267636005918,1026.35663311595,958.62884490586,1109.52542560585,10,1,0,2,1,2602080.58734096,306473.812157074,333191.408756687,330332.331547906,1360370.56074076,3145855.1076322,490634.58491221,493934.997180279
FT2867,703.180390051511,703.179283905362,703.180743896284,901.068847669041,869.738956989851,905.519913249884,5,0,1,3,1,0,3210374.96235839,2661061.03829899,2573251.06297064,227114.614284916,2829714.0234081,161262.159892072,124672.968453057
FT2868,703.384000647745,703.384000647745,703.384000647745,2332.57470304789,2332.57470304789,2332.57470304789,1,1,0,0,1,200765.799623323,0,5764.50173304953,0,2302.1461492251,0,0,0
FT2869,703.428518691953,703.428518691953,703.428518691953,3065.87743582145,3065.87743582145,3065.87743582145,1,1,0,0,1,493869.301855291,2691.84499795336,27316.3506868423,18540.7654411231,28835.0420470883,32298.4438295605,18139.0312896534,27653.5202565038
FT2870,703.608655577605,703.608655577605,703.608655577605,2969.89570508271,2969.89570508271,2969.89570508271,1,1,0,0,1,229865.919945748,0,0,1979.9536675382,0,0,0,0
FT2871,703.590009331746,703.590009331746,703.590009331746,3088.4313819864,3088.4313819864,3088.4313819864,1,1,0,0,1,815895.212918046,7189.30378566438,44871.010811643,22074.8323522096,41559.364724776,58901.5532147105,14336.4920754497,34629.1412490205
FT2872,704.225132449366,704.102596558691,704.271134145449,1090.71765936623,985.833789550201,1109.52542560585,9,1,1,3,1,755396.833226319,640151.28145682,456168.423482664,192321.222499999,7126.70401637328,845345.734698481,7485.11003761109,7642.05248383153
FT2873,704.194152958106,704.192668340553,704.226441481414,121.164864456516,118.970930694436,128.242118291754,4,1,1,2,1,1294767.14275056,619838.653983398,519840.592494744,14847.9625563642,19044.0874924386,206566.81823261,46948.402708311,24946.3209280014
FT2874,704.177346458468,704.177132585719,704.265723711482,902.122943721647,883.57113098796,902.343098567397,3,1,1,1,1,176613.590842063,693605.549517857,539904.715019943,485783.967608867,546037.658837373,491563.622745529,488863.811914062,653348.561654804
FT2875,704.308103039731,704.308103039731,704.308103039731,1938.31713108223,1938.31713108223,1938.31713108223,1,1,0,0,1,205572.417491737,0,0,0,0,0,0,0
FT2876,704.301490444834,704.301490444834,704.301490444834,1779.28900962774,1779.28900962774,1779.28900962774,1,1,0,0,1,157289.787810872,0,0,0,0,0,6992.12192335997,6361.17001353279
FT2877,704.496467615937,704.496434137709,704.496787342523,3033.78700720087,3032.90356745868,3035.28942153385,6,0,0,6,1,253074.690269206,134611.80181174,632376.128398436,317319.909239783,259209.463685867,379837.473275429,326590.001485315,591591.084671982
FT2878,704.511665996588,704.511665996588,704.511665996588,2662.6380593274,2662.6380593274,2662.6380593274,1,1,0,0,1,326256.664708428,0,1699.57571224113,0,0,0,0,0
FT2879,704.911844002456,704.911844002456,704.911844002456,66.1488548941845,66.1488548941845,66.1488548941845,1,1,0,0,1,549116.570999368,0,0,0,0,10965.5078589125,22716.707484426,31567.0903360866
FT2880,705.168663209424,705.168540768126,705.168785650723,1423.03196209479,1405.02648238736,1441.03744180223,2,1,0,0,1,1794694.55340074,118349.132595894,98103.6984614974,104566.993104135,112849.477959721,114524.210735962,98748.7283691552,163069.078318254
FT2881,705.168823276327,705.168722124771,705.168924427884,1176.98190048914,1158.85024214941,1195.11355882887,2,1,0,0,1,2689050.44772879,432723.991427955,234824.176028195,516834.806427373,352987.868110842,371203.721524452,426123.326306856,509608.801081665
FT2882,705.168845071377,705.168845071377,705.168845071377,857.400590069219,857.400590069219,857.400590069219,1,1,0,0,1,705240.302028378,550076.995470352,330893.253223007,354397.50145984,395569.227134427,345544.247332226,329430.252447949,302623.775640454
FT2883,705.189625929052,705.18959726482,705.189647343351,574.680029933583,536.782807611174,576.681467250764,4,0,1,2,1,19349.2978291195,1137913.84961637,1232292.30776345,775119.343620221,756760.074360217,675120.383358725,865141.08504099,675000.58199069
FT2884,705.2051150569,705.19639370221,705.210802026776,115.175200724194,114.246075137765,143.17964176592,3,1,0,2,1,1922390.32815618,17314.4629359411,11680.3082972239,827867.030437216,23209.8464733086,28073.7914018111,14582.2384399892,1799955.75537604
FT2885,705.241511234084,705.241511234084,705.241511234084,1530.95660898281,1530.95660898281,1530.95660898281,1,1,0,0,1,187897.101349874,24370.199218908,11498.4185483001,33220.9017473854,18247.9234012288,40810.6786573818,40034.7965259575,73372.2792237164
FT2886,705.204595490949,705.204595490949,705.204595490949,1738.1428217229,1738.1428217229,1738.1428217229,1,1,0,0,1,99289.4921158845,11320.9376790468,6010.85453358693,18583.2072806996,39985.8931611307,9269.16134704604,14463.311463413,7538.29757214452
FT2887,705.210782566165,705.210782566165,705.210782566165,315.430669091217,315.430669091217,315.430669091217,1,0,1,0,1,48478.376056844,774156.152449219,416827.548095352,717643.665603069,802181.378534897,721187.24753068,796945.742475534,886252.934283714
FT2888,705.29886917544,705.29851415895,705.299094882883,2279.37578598954,2278.0839591802,2280.95855692995,8,1,1,6,1,247489.45530562,694072.017167735,657890.937095845,1024032.77225585,1445287.8061865,1230614.50789961,1283199.13947455,1836834.69117744
FT2889,705.411239613041,705.410975868902,705.411421925913,2889.95600499835,2886.94055149027,2891.88287621014,7,1,0,6,1,166667.004831073,45348.0410425079,329763.46482497,390328.805418421,437648.860500936,631698.210629182,683051.538546045,941388.165966631
FT2890,705.376104235681,705.376029732402,705.37622137189,2503.56942949098,2502.93357738738,2505.19118610978,6,0,0,6,1,23668.6087658478,152130.56171746,222335.76387787,334622.398070775,444620.6162315,226644.614518229,416949.841395056,516816.562112568
FT2891,705.226105279733,705.226105279733,705.226105279733,903.443018921406,903.443018921406,903.443018921406,1,1,0,0,1,405508.869169312,0,0,6378.61972015376,36214.355512444,117705.495270665,37386.0357058881,18913.115779292
FT2892,705.459520438347,705.459520438347,705.459520438347,2157.01729991886,2157.01729991886,2157.01729991886,1,1,0,0,1,6744715.44301755,0,27123.3983321157,0,32777.3042774915,3960.61111949175,4316.74548248287,15677.2801358641
FT2893,705.697593817805,705.697593817805,705.697593817805,143.17964176592,143.17964176592,143.17964176592,1,1,0,0,1,810625.64044828,0,0,0,0,0,0,0
FT2894,706.281819769854,706.281819769854,706.281819769854,783.0381158547,783.0381158547,783.0381158547,1,1,0,0,1,347791.645283352,0,0,0,0,0,10619.9711197905,4642.26512715901
FT2895,706.172132300893,706.172132300893,706.172132300893,1161.66488549302,1161.66488549302,1161.66488549302,1,1,0,0,1,742629.444682619,96399.5270157686,57694.0223041929,117811.927642227,56202.9644585965,52670.6401025819,89498.3851845752,171617.4831765
FT2896,706.302399873437,706.302303400627,706.407960278842,2279.44553299304,2278.0839591802,2284.50331879322,7,0,1,5,1,65317.7045121676,203861.911042969,206331.61708233,305860.926681623,785637.125640874,370278.738876062,336487.240891117,581507.643701168
FT2897,706.414828397466,706.41474055151,706.43316573733,2889.72146765245,2866.99662104394,2891.88287621014,3,1,0,2,1,793732.44234491,11694.8993491946,113939.369165548,129865.355519663,136010.937983531,177699.724690316,215213.062864588,298564.899081772
FT2898,706.463196294216,706.463196294216,706.463196294216,2157.01729991886,2157.01729991886,2157.01729991886,1,1,0,0,1,2600996.81682044,0,0,0,0,0,0,0
FT2899,706.804536246751,706.804536246751,706.804536246751,64.872470984916,64.872470984916,64.872470984916,1,1,0,0,1,298752.679457334,0,4741.81040569735,0,0,6045.7716237942,17194.4522863985,0
FT2900,707.184010959996,707.175521228633,707.205138970229,892.926747182416,802.35181204869,893.398845928087,5,1,1,2,1,31557201.635827,14295275.8520812,1303908.2394148,208927.38923534,135474.970491787,506879.92697406,208107.481907695,239322.826236901
FT2901,707.226253300144,707.226173522903,707.226336635738,140.743693247354,126.535297995497,189.788808681961,5,0,1,1,1,124718.818160741,1109660.62404068,721549.761570164,891853.221300905,1270787.41688509,1497896.62246702,1302233.13072626,1423456.42855311
FT2902,707.184056503533,707.184056503533,707.184056503533,992.355581821632,992.355581821632,992.355581821632,1,1,0,0,1,391906.650433594,71083.2794212562,59652.5963007937,65317.2810705303,104187.20063529,100334.728828979,75941.9972775852,71936.6624843259
FT2903,707.352062905564,707.351033757144,707.357730691562,2182.70052249371,2181.33780965887,2182.88883722563,3,1,0,2,1,4919370.45047546,43856.4947342782,267435.503077989,109900.55347208,96019.2282485086,263772.356226616,580519.180729711,545413.852201739
FT2904,707.38131804506,707.35124557097,707.411390519149,2273.91563438652,2263.32794997982,2284.50331879322,2,1,0,1,1,2459656.43741455,0,0,0,116271.845842634,1497.26737081646,1790.35486483951,0
FT2905,707.475295332279,707.475295332279,707.475295332279,2448.30601762737,2448.30601762737,2448.30601762737,1,1,0,0,1,790765.636743166,0,37145.0101024829,0,8731.3773552694,3245.1402995834,0,0
FT2906,707.47558797609,707.47558797609,707.47558797609,2382.18101522812,2382.18101522812,2382.18101522812,1,1,0,0,1,655490.453957731,0,42724.1954015897,5194.64434876361,9561.93984830071,35510.6682634859,42075.5388420109,16003.3621681249
FT2907,707.436467528257,707.436467528257,707.436467528257,2866.99662104394,2866.99662104394,2866.99662104394,1,1,0,0,1,209356.875284832,0,0,0,0,0,0,0
FT2908,708.187302127,708.187270738134,708.187333515867,890.650419764655,887.901993601224,893.398845928087,2,1,1,0,1,10583730.2632701,4727090.99750976,11370.349821105,47332.5977826002,18160.1052006785,115160.9574195,58562.3162941082,49638.0963525332
FT2909,708.354640230695,708.354640230695,708.354640230695,2182.88883722563,2182.88883722563,2182.88883722563,1,1,0,0,1,1452021.01728553,9892.15184430993,78424.3891119219,37947.2336689968,25917.8899057039,71727.0852753264,168052.185815304,152822.919679712
FT2910,708.491424496365,708.491424496365,708.491424496365,2894.87814834333,2894.87814834333,2894.87814834333,1,1,0,0,1,338689.624643999,0,2904.50445067088,2627.3320094382,0,0,0,0
FT2911,708.478378492116,708.478378492116,708.478378492116,3064.05732122072,3064.05732122072,3064.05732122072,1,1,0,0,1,193912.218169467,2800.51260341754,19114.4254585026,13838.7852807674,3791.47545529283,22288.9789643332,3626.4377944414,6263.02410835142
FT2912,709.125588903242,709.124295470984,709.125768628572,52.790384521068,50.9428206292685,53.2974331905768,5,0,0,5,1,99330.0153946043,868536.885908134,825220.594473244,1026042.84670991,1318605.72951793,1060163.97935381,1474265.9994125,1348908.65677266
FT2913,709.116498556038,709.116341090928,709.116660630116,1091.46865978744,1090.90180816807,1092.55313685093,4,0,1,3,1,335000.80150936,1097147.20306461,630195.716923306,308371.778018329,103181.744105559,113137.996508789,120050.984951511,59113.4211873789
FT2914,709.127240755394,709.127240755394,709.127240755394,1447.40373291969,1447.40373291969,1447.40373291969,1,1,0,0,1,464917.561231807,0,0,0,0,5335.12471983201,0,0
FT2915,709.241996361978,709.205563508202,709.24203998557,158.248743951079,119.497184338397,159.746206848042,5,1,0,4,1,246935.452043774,102574.035427035,282885.768567689,238810.02190442,460650.350414469,138847.387988342,1190500.78509627,953578.217817441
FT2916,709.194288120541,709.190569100006,709.200106569617,893.398845928087,889.726399442457,920.976137939203,3,1,1,0,1,1703028.38974146,782380.045054931,4653.99624151908,4558.32902640246,0,0,14509.0355268022,11124.4095731896
FT2917,709.19142194542,709.14223428995,709.240609600889,1639.80607628957,1617.23045586634,1662.38169671281,2,0,1,1,1,0,1215019.03331909,5429.72549778284,0,0,310922.984162364,0,5311.51330833419
FT2918,709.41576947798,709.41576947798,709.41576947798,1819.20332922187,1819.20332922187,1819.20332922187,1,1,0,0,1,1418510.15591196,11896.899615585,168231.353178609,15768.7871419765,0,19902.4312775701,48519.3522631437,135889.954155085
