"","name","xend","yend","coord","cos2","contrib","PC1_Vector_corr","PC2_Vector_corr","abs_PC1_Vector_corr","abs_PC2_Vector_corr"
"305","FT305",3.07826529962062,-12.5216002167251,0.866186304866093,0.866186304866093,0.177602112945526,0.222182439868278,-0.903781648563563,0.222182439868278,0.903781648563563
"306","FT306",5.1339879427511,-11.8676631677164,0.871047270319734,0.871047270319734,0.178598801222253,0.370559992836012,-0.856581906199932,0.370559992836012,0.856581906199932
"307","FT307",-13.8382974656681,-0.170642948348318,0.997789034624618,0.997789034624618,0.204585826198907,-0.998817968978857,-0.0123166338570683,0.998817968978857,0.0123166338570683
"308","FT308",-13.8418068301753,-0.073611701958238,0.998171626336788,0.998171626336788,0.204664272482455,-0.999071267214287,-0.00531313124504036,0.999071267214287,0.00531313124504036
"309","FT309",-13.8382974656681,-0.170642948348318,0.997789034624618,0.997789034624618,0.204585826198907,-0.998817968978857,-0.0123166338570683,0.998817968978857,0.0123166338570683
"310","FT310",-13.6392397300013,-2.18718793982002,0.994064435316982,0.994064435316982,0.203822137482986,-0.9844504180759,-0.157866429829676,0.9844504180759,0.157866429829676
"311","FT311",-13.8382974656681,-0.170642948348318,0.997789034624618,0.997789034624618,0.204585826198907,-0.998817968978857,-0.0123166338570683,0.998817968978857,0.0123166338570683
"312","FT312",-13.8384091729379,-0.165183660132517,0.997795589988048,0.997795589988048,0.204587170305123,-0.998826031764656,-0.0119225944037826,0.998826031764656,0.0119225944037826
"313","FT313",3.58529454746896,4.89895445469783,0.191996398606798,0.191996398606798,0.0393667804246457,0.258778699256774,0.353595791006864,0.258778699256774,0.353595791006864
"314","FT314",9.08370932140821,4.27443760419357,0.525051025800114,0.525051025800114,0.107656021646211,0.655642221719303,0.308519534064037,0.655642221719303,0.308519534064037
"315","FT315",-13.8266969488381,0.104241000175265,0.996022024789426,0.996022024789426,0.204223519985379,-0.99798066910956,0.00752388683201039,0.99798066910956,0.00752388683201039
"316","FT316",-13.7985808645809,0.594159819330488,0.993758151814885,0.993758151814885,0.203759337370785,-0.995951311795693,0.0428851529940623,0.995951311795693,0.0428851529940623
"317","FT317",-13.8361148359144,-0.119511528571035,0.997397066799144,0.997397066799144,0.204505457444957,-0.998660431548902,-0.0086260800891894,0.998660431548902,0.0086260800891894
"318","FT318",-13.8255488732271,0.0928041871494329,0.995844894887825,0.995844894887825,0.204187201419023,-0.997897803529249,0.00669840274436208,0.997897803529249,0.00669840274436208
"319","FT319",1.84946181990268,-13.1175684170175,0.914244784055624,0.914244784055624,0.187455983182286,0.13349009899824,-0.946797326530374,0.13349009899824,0.946797326530374
"320","FT320",7.80304788442101,10.0927387372683,0.847873092037011,0.847873092037011,0.173847187157627,0.563206887198234,0.728471752540541,0.563206887198234,0.728471752540541
"321","FT321",-13.8353855811615,0.10935093685069,0.997279824197564,0.997279824197564,0.204481418120333,-0.998607795539816,0.00789271085710603,0.998607795539816,0.00789271085710603
"322","FT322",5.62598153321105,-12.2618413768681,0.948176767757139,0.948176767757139,0.19441336864078,0.40607101144166,-0.885032825054464,0.40607101144166,0.885032825054464
"323","FT323",11.4704723053622,-5.99187385539678,0.872480055367954,0.872480055367954,0.17889257826598,0.827913540642835,-0.43248031699512,0.827913540642835,0.43248031699512
"324","FT324",-13.8419383424927,0.0402116954207022,0.99817078785249,0.99817078785249,0.204664100560338,-0.999080759485003,0.00290239200659956,0.999080759485003,0.00290239200659956
