Features,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,Litter,peat,peat_litter,ms_level,BNC,Bog_T0,III_Bog_N1,III_Bog_N2,II_Bog_N1,II_Bog_N2,I_Bog_N1,I_Bog_N2
FT243,608.260462429865,608.260462429865,608.260462429865,3076.53649574651,3076.53649574651,3076.53649574651,1,1,0,0,1,2516423.90850975,5115.25123615668,23977.6825609191,34366.4776485188,7658.561235108,20890.5628693075,13739.5155103011,38276.1507534025
FT244,608.477042577035,608.477042577035,608.477042577035,3054.85065978628,3054.85065978628,3054.85065978628,1,1,0,0,1,14565274.1933357,0,0,1242.13154681435,0,0,0,0
FT245,609.269167657307,609.269167657307,609.269167657307,2407.76271055316,2407.76271055316,2407.76271055316,1,1,0,0,1,2119711.70326559,235486.063960877,165571.155420779,125137.303514469,55468.7847893992,286710.837224277,28975.4193753088,47980.2090380274
FT246,609.41424131163,609.41424131163,609.41424131163,2632.09306231378,2632.09306231378,2632.09306231378,1,1,0,0,1,15108941.229875,0,0,0,0,0,0,0
FT247,609.480320143762,609.480320143762,609.480320143762,3054.85065978628,3054.85065978628,3054.85065978628,1,1,0,0,1,2900222.55597847,0,1270.79766292105,0,1197.61767058105,0,0,0
FT248,610.417603495088,610.417603495088,610.417603495088,2632.09306231378,2632.09306231378,2632.09306231378,1,1,0,0,1,5631274.01881662,0,0,0,0,0,2244.2899146792,0
FT249,610.419404897166,610.419404897166,610.419404897166,1542.35441955207,1542.35441955207,1542.35441955207,1,1,0,0,1,21895872.0475001,9719.40030159733,659356.32309667,716210.900283714,577506.573040257,1395389.08913977,1352272.7740594,2161005.98535812
FT250,611.256317262224,611.256317262224,611.256317262224,1429.96709070208,1429.96709070208,1429.96709070208,1,1,0,0,1,1500010.88895313,12128.3392694621,5975.49426833259,0,2932.17306422263,33722.9078622301,25087.1971308584,0
FT251,611.430291324956,611.430291324956,611.430291324956,3082.96860277849,3082.96860277849,3082.96860277849,1,1,0,0,1,2289298.0755727,77169.9959333028,209647.636057013,131774.80170022,77171.0418976722,155235.002239671,87578.8730170539,145671.941612349
FT252,611.424204185328,611.424204185328,611.424204185328,1542.35441955207,1542.35441955207,1542.35441955207,1,1,0,0,1,7413211.3748527,0,5369.90721545944,1210.6490942615,14544.2182158744,5616.23139050074,6204.5480084457,13279.8277921849
FT253,613.445509904876,613.445509904876,613.445509904876,2700.82726348739,2700.82726348739,2700.82726348739,1,1,0,0,1,2109931.4888672,0,3442.33035053931,0,851.100364547206,2952.58856073736,0,0
FT254,615.390883880323,615.390883880323,615.390883880323,2286.84211463687,2286.84211463687,2286.84211463687,1,1,0,0,1,4771167.8084766,2069.80752328801,30462.0959726305,0,0,2446.28397280203,0,2746.7900596694
FT255,616.247868727986,616.247868727986,616.247868727986,959.760996235965,959.760996235965,959.760996235965,1,0,1,0,1,222587.666078036,1152340.4774719,1162271.55976808,936490.752793249,446586.693833491,169009.279500791,420994.667398968,319972.439177188
FT256,616.394444996824,616.394444996824,616.394444996824,2286.84211463687,2286.84211463687,2286.84211463687,1,1,0,0,1,1460680.78808592,0,5342.08501040394,0,0,0,0,0
FT257,616.480387708131,616.480387708131,616.480387708131,3287.70423192532,3287.70423192532,3287.70423192532,1,1,0,0,1,6304681.59847496,7709.77930027169,373686.27413352,127483.903843409,56123.1403074045,105110.482538213,90618.0358440891,187447.54589419
FT258,617.088369783963,617.088369783963,617.088369783963,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,12753639.2930675,635520.569340016,614748.061953114,625574.423697109,114259.286868174,581610.945497664,64270.4130118155,20156.6919622817
FT259,617.398510922171,617.398510922171,617.398510922171,2980.64637360307,2980.64637360307,2980.64637360307,1,1,0,0,1,1182666.19900925,0,4143.27044979301,2107.74318668829,2647.29833048959,5156.17934373889,2301.67784363886,2662.46455134628
FT260,618.095912528587,618.095912528587,618.095912528587,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,2130963.25947419,133720.556796859,117436.045763277,174360.403536595,22931.5082333695,114829.231442319,5920.00029983633,0
FT261,619.289495527384,619.289495527384,619.289495527384,2859.80817406133,2859.80817406133,2859.80817406133,1,1,0,0,1,3161453.130632,23386.5627556405,35915.0171881293,122617.365574896,49218.5685681084,41353.0939262395,47688.6554278907,28127.793515617
FT262,619.443269753172,619.44318339831,619.443309361516,3078.37193977841,3076.40076439516,3081.12751717415,5,1,0,4,1,11261601.4048047,926176.416626557,2608412.15821068,1480256.21770243,1379979.78483694,1838217.46179037,1023948.90875348,2255155.26809434
FT263,620.446686490888,620.446686490888,620.446686490888,3081.12751717415,3081.12751717415,3081.12751717415,1,1,0,0,1,3982719.92043945,287730.158132586,954097.080227862,636976.18483104,427444.526104553,646303.851306201,340806.114584596,666903.932717147
FT264,621.236280989494,621.236280989494,621.236280989494,2919.65989097739,2919.65989097739,2919.65989097739,1,1,0,0,1,3683584.9303277,38825.5274792773,372302.0293163,200920.416217059,103203.191800021,182921.14206941,179829.555672268,288607.916833201
FT265,621.459253639082,621.459047158893,621.459516813217,3084.42043902179,3083.43190946518,3085.95688935052,8,1,1,6,1,42135431.6381835,3677800.63575722,8818030.52876201,5686800.04545073,4338407.81720554,6932053.92516223,4559948.21373052,7446925.80095678
FT266,621.438071785873,621.438071785873,621.438071785873,2483.48796448184,2483.48796448184,2483.48796448184,1,1,0,0,1,1668460.27156782,0,41192.8522124059,4216.52467223314,0,4650.46033507679,10505.5198447432,19307.2636008388
FT267,622.462838864228,622.462600576192,622.463071672228,3084.42043902179,3083.74763991148,3085.07048600464,6,1,0,5,1,15510840.6431094,1345286.66963551,3102248.47545673,1934408.47541016,1435403.84041137,2504664.81995492,1518726.58195188,2737935.24761929
FT268,623.252072248174,623.252072248174,623.252072248174,3079.75670628204,3079.75670628204,3079.75670628204,1,1,0,0,1,3004138.94756832,6894.49490272191,95629.6371886624,43985.1878878453,19547.3222234693,45300.3979270894,16295.6244952394,70783.2608678451
FT269,625.141824223111,625.141824223111,625.141824223111,1048.25651608233,1048.25651608233,1048.25651608233,1,0,1,0,1,778977.086710084,3340310.29417411,107329.324355208,92514.0432385637,137824.93664563,211947.023040142,172382.350074157,158840.201583299
FT270,625.38823878914,625.38823878914,625.38823878914,2632.09306231378,2632.09306231378,2632.09306231378,1,1,0,0,1,3970699.40549976,0,1783.44315793933,0,0,806.55588986106,0,0
FT271,627.178425709065,627.178324212671,627.178430358135,609.300893209052,607.828209574038,609.69277161459,3,0,0,3,1,601780.214356311,702199.049640036,2182887.55471356,1987203.1205332,2072139.547625,2043548.16611413,2483400.67813564,2356327.49287468
FT272,629.167461538132,629.167326481514,629.16771895343,2185.10275385715,2182.94753590911,2189.50012392268,5,1,0,4,1,19339393.9738296,21269.25193436,1442729.04698022,909937.109967229,2174988.7484131,3977568.58462091,4007602.11427212,4093272.22948808
FT273,629.45573848984,629.45573848984,629.45573848984,3054.85065978628,3054.85065978628,3054.85065978628,1,1,0,0,1,12642194.467461,0,1318.75984306155,0,0,3695.05571327961,0,0
FT274,630.171292472627,630.170901795473,630.17168314978,2188.33496784014,2187.1698117576,2189.50012392268,2,1,0,1,1,6994045.80514553,0,488309.217038448,318637.898547904,834649.264777973,1493527.28704738,1195349.1922539,1507743.34755189
FT275,630.271479514991,630.271479514991,630.271479514991,2021.03544439862,2021.03544439862,2021.03544439862,1,1,0,0,1,10327962.661074,10602.4212832797,96613.0321631291,25226.0294000741,0,17549.5151544212,273387.991712539,52178.3451731422
FT276,630.459062482341,630.459062482341,630.459062482341,3054.85065978628,3054.85065978628,3054.85065978628,1,1,0,0,1,5385974.74325197,0,1068.10133538248,0,0,0,0,0
FT277,631.189030472526,631.18901171192,631.189049233131,1030.89449764795,1030.38193465867,1031.40706063723,2,0,1,1,1,404353.477186036,6948117.26042725,3393808.63359886,3179415.33531232,5030285.58545539,3669088.16668748,3714483.65550491,3097608.41388883
FT278,631.407128448676,631.407128448676,631.407128448676,1822.57355758201,1822.57355758201,1822.57355758201,1,1,0,0,1,1595012.65599512,0,33180.6809063362,0,0,0,94562.1874420007,169706.68922033
FT279,637.183922167439,637.183922167439,637.183922167439,111.421568303342,111.421568303342,111.421568303342,1,1,0,0,1,1830843.36709753,1124059.85770583,400359.687582428,519338.409998333,425028.875735913,52624.0064079243,641501.060718563,504245.343962825
FT280,637.396472695664,637.396472695664,637.396472695664,3000.23343028102,3000.23343028102,3000.23343028102,1,1,0,0,1,2625101.19734378,27041.3270690438,132019.858490587,105247.404633828,36150.0767164477,105139.113240896,50633.8673469698,75537.0833539133
FT281,638.17981379965,638.17981379965,638.17981379965,2223.28879318929,2223.28879318929,2223.28879318929,1,1,0,0,1,2646137.23576172,0,564620.975068337,276431.541085225,291885.269917423,647641.241854755,641396.238125312,580579.65406699
FT282,639.412159864345,639.412159864345,639.412159864345,3041.9094685403,3041.9094685403,3041.9094685403,1,1,0,0,1,1645313.86906252,3448.45965317397,18868.4163080787,11007.3646079864,6843.83030891359,17174.2961218694,11937.3601560636,17058.7464579303
FT283,641.267358833243,641.267358833243,641.267358833243,1370.58593519636,1370.58593519636,1370.58593519636,1,1,0,0,1,3897389.66953646,31078.0331560341,194585.327120477,63882.7165377989,45404.3047727711,74001.8223009175,215209.906285437,185416.976111743
FT284,643.225395969982,643.225395969982,643.225395969982,1390.37655405686,1390.37655405686,1390.37655405686,1,1,0,0,1,1617062.55827224,146690.175653932,6489.64331846944,17508.496719804,19337.3033857552,25334.6087721029,23888.9696861252,45167.6948290415
FT285,645.023690731961,645.023690731961,645.023690731961,1178.80848007838,1178.80848007838,1178.80848007838,1,1,0,0,1,5151724.57542551,0,0,0,0,0,6724.45490623227,8036.21518802843
FT286,645.262045570421,645.262045570421,645.262045570421,1076.83582530747,1076.83582530747,1076.83582530747,1,1,0,0,1,1415567.050625,44481.2837114841,97235.7621105658,23946.9228057206,0,35931.7902593491,167464.002246397,120154.075054151
FT287,645.429630903855,645.429630903855,645.429630903855,3054.85065978628,3054.85065978628,3054.85065978628,1,1,0,0,1,2271711.54974602,0,0,0,0,0,0,0
FT288,653.136858104986,653.136858104986,653.136858104986,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,3283582.79485576,47294.2833529628,32449.2407340507,19822.8515100542,4991.53244688381,63943.3774018729,28502.9521344542,12928.9251309919
FT289,653.428104219607,653.428095269998,653.428113169216,2161.20394775036,2141.88793947551,2180.51995602521,2,1,0,0,1,10377631.7722344,16628.2664536461,343342.024314874,88736.7887488095,4676.11120372697,79362.1736134565,312421.638923302,367256.002124608
FT290,655.443902222765,655.443493719655,655.44450541485,2210.05424148775,2136.37680830536,2264.57087792308,6,1,0,2,1,34028335.8772153,10940.81152071,2035461.18566665,54832.3801226233,4338.61795056953,24601.1640920831,152761.391009356,1884720.88583276
FT291,655.495096411952,655.495096411952,655.495096411952,2978.23515442437,2978.23515442437,2978.23515442437,1,1,0,0,1,8393068.77312505,0,3451.66246322009,4269.24931766577,0,3169.74622979497,0,0
FT292,656.447545296309,656.447475996476,656.447810974327,2164.09005352034,2136.37680830536,2187.79490546128,3,1,0,0,1,13165599.5699012,0,54617.3092108893,4846.36343821934,0,7572.18897603271,54660.3497717488,87996.2421966641
FT293,656.498489891842,656.498489891842,656.498489891842,2978.23515442437,2978.23515442437,2978.23515442437,1,1,0,0,1,3386755.06895835,0,0,2647.25401320491,0,0,0,0
FT294,657.491546461992,657.491546461992,657.491546461992,2975.46673992827,2975.46673992827,2975.46673992827,1,1,0,0,1,1962382.64897463,0,0,0,0,0,0,0
FT295,657.459656308744,657.459656308744,657.459656308744,2232.157765358,2232.157765358,2232.157765358,1,1,0,0,1,15836325.8223805,483410.204466478,2916252.34260196,692494.159098318,170784.994873865,810097.736419569,1608970.37058788,2200567.18686467
FT296,658.463082368,658.463082368,658.463082368,2232.157765358,2232.157765358,2232.157765358,1,1,0,0,1,5884133.44973575,189652.724719023,1079935.77645213,251365.796297972,71646.6182995274,294859.911476451,588465.030875466,683504.588993793
FT297,659.475221844016,659.475221844016,659.475221844016,2232.157765358,2232.157765358,2232.157765358,1,1,0,0,1,20335327.4265265,252663.257988908,2164703.14625648,456795.322738296,143446.09607559,599575.696105291,1022862.88918491,1011475.58746318
FT298,660.478619533835,660.478619533835,660.478619533835,2232.157765358,2232.157765358,2232.157765358,1,1,0,0,1,8097819.02994872,114576.386062511,876264.981297961,190534.508564905,45937.7940276491,220197.632281305,383690.621008993,393126.420893507
FT299,663.469554365415,663.469554365415,663.469554365415,3058.14891350394,3058.14891350394,3058.14891350394,1,1,0,0,1,6414367.13354402,147739.268954804,219759.633731827,127054.2233636,62994.0684988912,103047.129417549,85293.4609042,116416.703935692
FT300,665.152331533541,665.152331533541,665.152331533541,1092.53151063912,1092.53151063912,1092.53151063912,1,1,0,0,1,4384553.89978363,913890.89027221,1387253.79576717,496367.976809977,430304.362605186,512460.531276958,485745.654792422,395730.067858463
FT301,665.215480431077,665.215480431077,665.215480431077,111.924754896,111.924754896,111.924754896,1,1,0,0,1,2857605.98207182,1941073.14078138,1392622.30506639,1605373.62678993,1736469.22683823,1502244.68183048,2864943.6439723,2229527.5642862
FT302,665.485182237411,665.485182237411,665.485182237411,3064.23177827107,3064.23177827107,3064.23177827107,1,1,0,0,1,6275151.77107067,286617.563635035,320100.553757377,223788.84907053,50574.5677329058,149019.645029151,132792.628345968,135332.501943889
FT303,665.427860704834,665.427860704834,665.427860704834,2330.9695003919,2330.9695003919,2330.9695003919,1,1,0,0,1,1180394.2506473,6991.68041931542,108832.295946937,21748.8725400917,25583.0039477162,30293.3969709989,53284.8197207631,76880.9421399321
FT304,666.371463563515,666.371463563515,666.371463563515,2735.25500355763,2735.25500355763,2735.25500355763,1,1,0,0,1,2002011.30180176,58073.3766841054,122672.826570378,65756.6045796335,46861.0576926839,44576.6121786526,150024.616807893,111319.058079459
FT305,667.152743934741,667.152743934741,667.152743934741,1489.70945109662,1489.70945109662,1489.70945109662,1,0,1,0,1,13165.9501072006,5062451.7294409,134276.388723438,158922.992358293,102078.113172892,318584.807252413,505019.990114367,672188.035440139
FT306,675.193930768516,675.193930768516,675.193930768516,910.129896742163,910.129896742163,910.129896742163,1,0,1,0,1,79678.7776229454,3258670.75731738,656337.842451952,607148.200077102,1231937.52765068,404129.135816082,596224.476499711,590162.147076534
FT307,676.346103135854,676.346103135854,676.346103135854,1069.60218333381,1069.60218333381,1069.60218333381,1,1,0,0,1,1681277.37647727,0,0,0,0,0,0,0
FT308,677.425967977255,677.425479330839,677.426172257899,2164.09005352034,2136.37680830536,2185.80551837501,3,1,0,0,1,12628942.957379,5634.98556461044,228199.277503253,48900.5266318658,9627.93822726481,61131.6769649276,156748.679208016,162587.021356789
FT309,678.604917188563,678.604917188563,678.604917188563,2985.45277929752,2985.45277929752,2985.45277929752,1,1,0,0,1,1521771.20614845,0,0,0,0,0,0,0
FT310,679.189567260964,679.189567260964,679.189567260964,891.990383823767,891.990383823767,891.990383823767,1,1,0,0,1,1861638.17154685,324943.347152739,36777.9599073804,66723.6069602294,55223.44016571,82235.3492449353,35542.9968678814,36273.4742544505
FT311,679.495069619727,679.495069619727,679.495069619727,2975.46673992827,2975.46673992827,2975.46673992827,1,1,0,0,1,3983937.57764565,0,0,0,0,0,0,0
FT312,680.498539561172,680.498539561172,680.498539561172,2975.46673992827,2975.46673992827,2975.46673992827,1,1,0,0,1,1703594.66437225,0,0,0,2029.56612006947,1895.76824062704,0,0
FT313,683.181649920491,683.181550178022,683.226496910058,161.737705581507,120.393070149494,162.974460677921,4,0,0,4,1,154766.184460869,57690.2013969767,1073190.39483127,1544023.30464077,1151184.06946875,7793206.21960179,1308302.25213616,2610188.04326451
FT314,685.200076950257,685.199451993496,685.200082582761,1639.60126824512,1635.59404914731,1644.61302745916,3,0,1,2,1,431448.981335276,2853303.10540596,1011656.65432495,3141537.04321362,3343275.189488,3154132.71681035,3712462.40348288,5301807.74050051
FT315,687.433478451497,687.433478451497,687.433478451497,1822.57355758201,1822.57355758201,1822.57355758201,1,1,0,0,1,11506925.3933293,41877.6084899283,521231.533233919,48972.0846745287,7279.28721631049,84593.4852515164,337246.292451644,594657.167809527
FT316,687.506156413053,687.506156413053,687.506156413053,3147.00423192532,3147.00423192532,3147.00423192532,1,1,0,0,1,1496547.88832812,24373.9720143126,194708.383964843,109327.08196289,54702.7535385129,93386.0123876948,110996.257827148,156196.909521483
FT317,688.280972630341,688.280972630341,688.280972630341,1076.83582530747,1076.83582530747,1076.83582530747,1,1,0,0,1,1285728.30105471,0,0,0,0,0,18107.3896123332,0
FT318,688.437092627099,688.437092627099,688.437092627099,1822.57355758201,1822.57355758201,1822.57355758201,1,1,0,0,1,4208605.05288462,3865.11219551439,166763.509245087,5247.45502648156,6078.55086929242,0,119738.571902611,186292.423004678
FT319,691.189073265464,691.189073265464,691.189073265464,890.459578115246,890.459578115246,890.459578115246,1,0,1,0,1,581061.046520962,7723159.74106104,279797.784560736,370098.124642158,419011.674049764,372066.90782764,361396.222905555,361915.435565429
FT320,693.210549710569,693.210441847663,693.210612173022,164.648899110788,163.367246494083,165.488708156388,6,0,0,6,1,804972.728473446,1179761.17211241,5339863.96496094,7504088.50937813,10453356.8305292,5294005.43177679,9815084.55326953,12140317.1749746
FT321,697.45450292362,697.45450292362,697.45450292362,2191.40750309117,2191.40750309117,2191.40750309117,1,1,0,0,1,6418557.48812508,31296.074380135,371020.428576831,78713.1051481774,24374.6199305958,119716.191488238,235206.642328508,281354.372466134
FT322,699.157894707457,699.157849244803,699.157940578385,1239.80665684584,1238.84671480658,1241.61764645369,6,0,1,5,1,193107.864339718,17342711.9364258,4605730.78776856,4059929.01945531,5768787.8210625,4460980.67607502,2347534.486,2745183.74807942
FT323,699.157767406362,699.157767406362,699.157767406362,1014.40434563963,1014.40434563963,1014.40434563963,1,0,1,0,1,148659.619261024,1330737.65252604,1203517.5012541,917190.37334403,1126442.04388118,919913.481814919,717276.313968727,794756.50904634
FT324,699.381766645508,699.381766645508,699.381766645508,2861.43360281404,2861.43360281404,2861.43360281404,1,1,0,0,1,4907000.22414809,53019.949548619,136825.391308855,110970.094102155,101185.259166962,121525.563524501,137973.176137841,152035.023253491
FT325,699.470051902643,699.470051902643,699.470051902643,2232.157765358,2232.157765358,2232.157765358,1,1,0,0,1,7684887.68763553,155057.417566526,1142667.00630929,303196.246868256,107446.600247406,410801.218193949,504310.706510793,598635.187445444
FT326,700.161534412968,700.161523018844,700.255312316866,1239.73739869339,1179.16260461342,1239.87591499829,3,0,1,2,1,7999.65184665902,5836671.92624997,1739980.18263128,1410318.0180412,1970609.12932812,1594399.18466264,884837.571101405,1075464.37351772
FT327,701.192716210838,701.192431351149,701.193051580346,119.424364792154,111.812935653187,120.990932924494,7,1,0,6,1,16865400.1553929,1382037.607787,3916868.94844792,3596606.81402644,2952621.18166071,3930697.67907254,4408331.25622768,4640748.51494876
FT328,701.1948726969,701.194818030257,701.194926500884,1019.49698544329,1015.33556812777,1028.13171759668,7,0,0,6,1,333167.765625249,1492189.19060113,2810330.94879509,4597051.43593935,6255914.30219726,3760018.13603517,5475547.88299668,6082449.89265626
FT329,701.174734067198,701.174734067198,701.174734067198,1709.43233543161,1709.43233543161,1709.43233543161,1,1,0,0,1,4166605.73941484,49871.3141569046,54343.1545794364,44432.7295354997,96039.4659847319,60113.1746216494,92023.1759417182,144470.978331079
FT330,702.195644512255,702.195644512255,702.195644512255,111.812935653187,111.812935653187,111.812935653187,1,1,0,0,1,4054660.63753305,319195.863490517,931496.514450463,865885.177336538,737690.779323665,619077.251411818,847042.590139424,1025802.9065122
FT331,703.267535470867,703.099122885355,703.267636005918,1038.94955487471,1029.56690055696,1090.81176339517,3,1,1,1,1,2486886.59373466,1263068.9464209,0,6718.534284481,16768.8514684041,3060194.48470879,33085.8271156028,10035.2655391521
FT332,703.189112710415,703.189112710415,703.189112710415,111.812935653187,111.812935653187,111.812935653187,1,1,0,0,1,4765587.71535757,380048.98898398,1105444.58692968,1095533.95731157,908216.022205879,742397.11401583,1311733.17551654,1311643.65226054
FT333,705.168785130378,705.168785130378,705.168785130378,1161.40056949914,1161.40056949914,1161.40056949914,1,1,0,0,1,1762240.0908491,384366.726743724,202789.005644583,532913.775774911,342921.572411241,327216.471530893,411245.815995107,500347.956068645
FT334,705.459520438347,705.459520438347,705.459520438347,2160.31494246597,2160.31494246597,2160.31494246597,1,1,0,0,1,6672240.18172849,0,23381.6603081028,3376.44597611766,30257.2103560305,3715.53463955311,4049.63195991777,20590.30625987
FT335,707.184105113771,707.184082528761,707.184127698781,889.394117555218,888.666037873961,890.122197236474,2,1,1,0,1,31208325.1162836,14295275.8520812,78784.3369627679,211509.997134258,120833.53146,170105.626831575,194647.045683548,218563.785114207
FT336,707.351451978513,707.351451978513,707.351451978513,2185.80551837501,2185.80551837501,2185.80551837501,1,1,0,0,1,4783266.65949585,56769.9716087718,276983.536848526,147993.931384975,158965.105705624,277627.609338212,620997.367151533,614697.703591951
FT337,708.187302127,708.187270738134,708.187333515867,889.394117555218,888.666037873961,890.122197236474,2,1,1,0,1,10488575.8461496,4727090.99750976,11567.8207334267,48154.6315294718,24567.6014800246,11886.5466366784,59579.3785840301,50500.1701081226
FT338,711.221426712776,711.221226648888,711.221707260894,120.739887669062,111.812935653187,121.955841925309,8,1,1,6,1,16803153.8346635,7403303.71334453,6790728.66470573,7134400.61419475,9600877.85258073,10320174.5367466,13235517.0787099,14597092.0862069
FT339,712.224517922384,712.224341966882,712.224650190363,121.50250233715,111.924754896,121.950803168351,3,1,0,2,1,4158604.09660457,1691065.89599534,1702264.93636341,1872868.04191382,1962294.442275,2889003.38561389,2869584.48333705,2978154.26675469
FT340,717.492232594141,717.492232594141,717.492232594141,2914.30582442954,2914.30582442954,2914.30582442954,1,1,0,0,1,2301773.14143629,1326.17365925164,64618.2589354914,13938.5341227602,3494.17854958393,13076.6904117377,5549.31292501383,21001.0849139873
FT341,719.071907539831,719.071907539831,719.071907539831,1090.81176339517,1090.81176339517,1090.81176339517,1,0,1,0,1,897456.241824469,1176118.50329457,1242252.08934625,699435.269519947,240720.595852351,438189.343390846,331465.304147831,234782.188941116
FT342,719.405858932083,719.405858932083,719.405858932083,2441.13071960118,2441.13071960118,2441.13071960118,1,1,0,0,1,2896470.6530409,0,6638.81216930947,0,2727.33992564966,11655.174629418,7680.61936306057,28509.528648753
FT343,721.36632311299,721.36632311299,721.36632311299,2719.96735034758,2719.96735034758,2719.96735034758,1,1,0,0,1,3805858.41247559,122924.557377343,165343.601569638,194271.653101083,187456.79540203,125431.022281974,270509.580468447,163120.36618976
FT344,725.573451250713,725.573451250713,725.573451250713,2985.45277929752,2985.45277929752,2985.45277929752,1,1,0,0,1,2307020.25337843,0,0,0,0,0,0,0
FT345,731.184226783755,731.18416208617,731.184373462189,988.926812325901,978.824373289071,990.070666227139,7,0,1,6,1,544889.740846211,12061954.1610208,6621538.51327708,5454586.9193796,6602209.84387501,6286599.30217187,6329005.90233456,7763658.80845686
FT346,731.184215376182,731.184215376182,731.184215376182,743.014225039396,743.014225039396,743.014225039396,1,0,1,0,1,151682.094691484,2870111.86210547,1459203.77712585,1020929.08133206,1229242.85713492,1275342.52695809,1128915.90937267,1304226.56067612
FT347,732.187259857,732.187217223744,732.187375681502,988.801186271882,986.786437904416,990.001758176853,4,0,1,3,1,184282.648134218,3857224.5421289,2287990.30838073,1927131.67242755,1987701.9301875,1904825.01723699,2287648.5992143,2178507.57762
FT348,735.216059075375,735.216059075375,735.216059075375,1653.18843687479,1653.18843687479,1653.18843687479,1,1,0,0,1,3310443.74481027,9599.54600792829,28768.6965767487,39031.9695204636,38766.2620249544,41236.2934716488,11105.9175772795,66205.09961619
FT349,737.361626917435,737.361626917435,737.361626917435,2417.27989621262,2417.27989621262,2417.27989621262,1,1,0,0,1,6094540.86354766,243159.085591995,1068520.24676382,488531.711686271,252581.342558881,777688.384418603,298884.200205502,430779.286166527
FT350,737.667787069149,737.667787069149,737.667787069149,3109.78423192532,3109.78423192532,3109.78423192532,1,1,0,0,1,2276894.79057131,12528.6677497885,74644.8382353772,33491.6541075223,13723.5487647827,27297.3729045665,23162.3011153983,56237.8117019644
FT351,739.152900687562,739.152900687562,739.152900687562,1303.37551694071,1303.37551694071,1303.37551694071,1,1,0,0,1,2449216.18867188,162279.671419061,90012.9978817126,79334.6368897069,88938.5735807751,68652.8113637784,97691.5661676413,38780.0155388237
FT352,739.683170382713,739.683170382713,739.683170382713,3107.60423192532,3107.60423192532,3107.60423192532,1,1,0,0,1,4374911.1876256,42926.1243519206,203536.469205615,88615.1255521247,30868.3788894623,41574.939924326,46178.543172741,114102.981638577
FT353,740.686434314222,740.686434314222,740.686434314222,3107.60423192532,3107.60423192532,3107.60423192532,1,1,0,0,1,1978630.21205958,21288.7383915016,98868.8501630791,34976.4246720745,3302.31902819302,36859.5033448913,17226.3203969339,47682.7871194619
FT354,741.168877342041,741.168877342041,741.168877342041,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,6901514.75242592,887409.497671523,679611.705722798,569172.153427084,405228.122579704,465875.407799024,316074.063275534,325508.061968941
FT355,741.16862877391,741.16862877391,741.16862877391,1268.35916823204,1268.35916823204,1268.35916823204,1,0,1,0,1,150792.819815561,3775791.24627792,1471980.66791768,1238310.50014946,1331293.1108099,1252765.68493891,987932.434326364,1219819.78463983
FT356,742.172056958637,742.172056958637,742.172056958637,1202.70486996858,1202.70486996858,1202.70486996858,1,1,0,0,1,1985200.87226943,300243.756564615,251883.42971164,231921.787691413,135954.291808794,122978.658318541,93116.1604832095,77082.4831246576
FT357,744.432172057588,744.431880813882,744.432389368255,2516.76550777247,2514.46390529892,2519.39258129455,3,0,0,3,1,294010.485568763,388268.10322396,287624.32155413,657578.035977445,5382528.5133301,1739270.29170671,4726969.29008965,2319339.71032324
FT358,744.503743137437,744.503743137437,744.503743137437,2910.09524957922,2910.09524957922,2910.09524957922,1,1,0,0,1,2991166.49784622,0,40259.1028941641,8495.45445799543,0,10286.7369582621,5378.85450579802,17315.2569723262
FT359,745.181956107035,745.181919877406,745.182096251325,161.715200256124,161.683759783369,161.791651379644,3,0,0,3,1,103418.090451479,95459.4237357089,963213.937220621,1409646.04267377,957380.976140624,801021.768959009,1083376.42061548,1861639.41524279
FT360,747.179371519036,747.179371519036,747.179371519036,936.030088695676,936.030088695676,936.030088695676,1,0,1,0,1,435214.78663725,4628494.8224974,2406464.27013433,2093356.20617438,2036641.70894532,1401648.69776661,2103263.24923417,1967245.5059152
FT361,751.25252231447,751.252500391031,751.252601177439,161.791651379644,160.915866568108,162.974460677921,3,0,0,3,1,12893.3720787154,145067.853805017,1163264.41036386,1354346.38769502,1990944.98736728,1133401.70187093,6376660.77624442,6283028.05028655
FT362,751.501568740574,751.501489387842,751.501678549934,3417.32423192532,3399.07423192532,3429.46562691373,3,1,0,1,1,25405154.1891424,1047177.53402664,2763990.69258072,1722258.55833109,1461695.99770754,1984823.74070469,1302145.89294635,2133529.60335093
FT363,752.274850519029,752.274850519029,752.274850519029,723.014016249867,723.014016249867,723.014016249867,1,1,0,0,1,1056592.74433259,55537.2049816062,45392.1473314225,58359.2042389142,11503.5653374932,35794.9746903365,62837.271872033,69310.5233627019
FT364,752.533378763283,752.533177416187,752.533750781561,3084.91637517455,3082.63910934795,3093.33340871788,5,1,0,4,1,6027373.99075121,1407332.89028417,4508988.76229555,2089117.49838773,1802765.3388965,2679076.03681249,1145703.76177864,1884770.95606679
FT365,755.336292302159,755.335909137371,755.336795116617,2026.6188455227,2022.91690126782,2028.31771976477,6,1,0,5,1,4402008.10195314,207395.6817649,2963204.87179689,3869594.77964155,13890283.8410683,18023071.8136568,1835901.89835937,2100679.76779837
